Material Number,Material Group,Material type,Base Unit of Measure,Gross weight,Net weight,Weight Unit,Division,Material description,Plant,Batch Management,Purchasing Group,MRP Type,MRP Controller,Planned Deliv. Time,GR processing time,Period Indicator,Lot Sizing Procedure,ReOrder Level,Max Stock Level,Procurement Type,Special procurement,Sched. Margin Key,In-house production,QM Control Key,Loading Group,Batch Management(Plant),Availability check,Prod. stor. location,MRP Group,Planning Strategy Group,Storage loc. for EP,Valuation area,Valuation Type,Price control,Moving price,Standard price,Price unit,Valuation Class
TM-300-2747,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-274,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2748,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-274,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2749,800-504,HAWA,PC,0,0,KG,50,Fastners 300-274,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2750,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-275,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2751,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-275,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2752,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-275,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2753,800-504,HAWA,PC,0,0,KG,20,Fastners 300-275,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2754,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-275,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2755,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-275,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,X,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2756,800-504,HAWA,PC,0,0,KG,50,Fastners 300-275,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2757,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-275,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2758,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-275,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2759,800-504,HAWA,PC,0,0,KG,20,Fastners 300-275,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2760,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-276,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2761,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-276,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2762,800-504,HAWA,PC,0,0,KG,50,Fastners 300-276,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2763,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-276,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2764,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-276,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2765,800-504,HAWA,PC,0,0,KG,20,Fastners 300-276,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,X,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2766,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-276,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2767,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-276,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2768,800-504,HAWA,PC,0,0,KG,50,Fastners 300-276,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2769,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-276,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2770,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-277,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2771,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-277,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2772,800-504,HAWA,PC,0,0,KG,20,Fastners 300-277,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2773,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-277,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2774,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-277,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2775,800-504,HAWA,PC,0,0,KG,50,Fastners 300-277,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2776,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-277,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2777,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-277,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2778,800-504,HAWA,PC,0,0,KG,20,Fastners 300-277,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2779,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-277,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2780,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-278,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2781,800-504,HAWA,PC,0,0,KG,50,Fastners 300-278,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2782,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-278,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2783,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-278,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2784,800-504,HAWA,PC,0,0,KG,20,Fastners 300-278,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2785,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-278,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2786,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-278,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2787,800-504,HAWA,PC,0,0,KG,50,Fastners 300-278,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2788,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-278,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2789,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-278,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2790,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-279,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2791,800-504,HAWA,PC,0,0,KG,20,Fastners 300-279,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2792,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-279,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2793,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-279,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2794,800-504,HAWA,PC,0,0,KG,50,Fastners 300-279,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2795,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-279,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2796,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-279,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2797,800-504,HAWA,PC,0,0,KG,20,Fastners 300-279,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2798,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-279,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2799,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-279,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2800,800-504,HAWA,PC,0,0,KG,50,Fastners 300-280,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2801,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-280,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2802,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-280,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2803,800-504,HAWA,PC,0,0,KG,20,Fastners 300-280,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2804,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-280,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2805,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-280,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2806,800-504,HAWA,PC,0,0,KG,50,Fastners 300-280,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2807,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-280,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2808,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-280,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2809,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-280,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2810,800-504,HAWA,PC,0,0,KG,20,Fastners 300-281,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2811,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-281,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2812,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-281,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2813,800-504,HAWA,PC,0,0,KG,50,Fastners 300-281,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2814,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-281,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2815,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-281,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2816,800-504,HAWA,PC,0,0,KG,20,Fastners 300-281,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2817,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-281,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2818,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-281,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2819,800-504,HAWA,PC,0,0,KG,50,Fastners 300-281,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2820,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-282,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2821,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-282,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2822,800-504,HAWA,PC,0,0,KG,20,Fastners 300-282,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2823,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-282,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2824,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-282,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2825,800-504,HAWA,PC,0,0,KG,50,Fastners 300-282,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,X,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2826,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-282,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2827,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-282,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2828,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-282,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2829,800-504,HAWA,PC,0,0,KG,20,Fastners 300-282,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2830,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-283,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2831,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-283,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2832,800-504,HAWA,PC,0,0,KG,50,Fastners 300-283,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2833,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-283,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2834,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-283,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2835,800-504,HAWA,PC,0,0,KG,20,Fastners 300-283,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2836,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-283,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2837,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-283,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2838,800-504,HAWA,PC,0,0,KG,50,Fastners 300-283,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2839,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-283,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2840,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-284,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2841,800-504,HAWA,PC,0,0,KG,20,Fastners 300-284,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2842,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-284,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2843,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-284,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2844,800-504,HAWA,PC,0,0,KG,50,Fastners 300-284,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2845,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-284,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2846,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-284,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2847,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-284,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2848,800-504,HAWA,PC,0,0,KG,20,Fastners 300-284,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2849,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-284,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2850,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-285,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2851,800-504,HAWA,PC,0,0,KG,50,Fastners 300-285,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2852,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-285,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2853,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-285,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2854,800-504,HAWA,PC,0,0,KG,20,Fastners 300-285,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2855,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-285,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2856,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-285,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2857,800-504,HAWA,PC,0,0,KG,50,Fastners 300-285,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2858,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-285,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2859,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-285,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2860,800-504,HAWA,PC,0,0,KG,20,Fastners 300-286,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2861,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-286,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2862,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-286,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2863,800-504,HAWA,PC,0,0,KG,50,Fastners 300-286,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2864,800-502,HAWA,EA,0,0,KG,50,Electric Motor 300-286,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2865,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-286,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2866,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-286,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2867,800-504,HAWA,PC,0,0,KG,20,Fastners 300-286,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2868,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-286,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2869,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-286,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2870,800-504,HAWA,PC,0,0,KG,50,Fastners 300-287,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2871,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-287,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2872,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-287,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2873,800-504,HAWA,PC,0,0,KG,20,Fastners 300-287,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2874,800-502,HAWA,EA,0,0,KG,30,Electric Motor 300-287,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2875,800-503,HAWA,SET,0,0,KG,40,Mechanical Seal 300-287,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2876,800-504,HAWA,PC,0,0,KG,50,Fastners 300-287,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2877,800-502,HAWA,EA,0,0,KG,60,Electric Motor 300-287,1710,X,130,ND,130,30,2,M,0,0,0,F,,000,0,0000,001,X,,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2878,800-503,HAWA,SET,0,0,KG,10,Mechanical Seal 300-287,1710,,140,PD,140,30,2,M,EX,0,0,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
TM-300-2879,800-504,HAWA,PC,0,0,KG,20,Fastners 300-287,1710,,150,VB,150,10,1,M,HB,75,250,F,,000,0,0000,001,,02,,0000,10,6200,1710,,V,1,0,1,7920
